periodo;codigo_serie;perfil;cliente_id;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-05;PAÑAL ADULTO C/GEL GRANDE CLASSIC;COM;13648;2025-05;1,0;64;0;128;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-08;PAÑAL ADULTO C/GEL GRANDE CLASSIC;COM;13648;2025-08;1,0;64;0;128;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-04;PAÑAL ADULTO C/GEL GRANDE CLASSIC;DRO;GLM;2025-04;1,0;84;0;168;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-09;PAÑAL ADULTO C/GEL GRANDE CLASSIC;DRO;FERAVAL;2025-09;1,0;84;0;168;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-11;PAÑAL ADULTO C/GEL GRANDE CLASSIC;DRO;INSUMED;2025-11;1,0;84;0;168;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL GRANDE CLASSIC;DRO;EURO PHARMA;2025-12;1,0;84;0;168;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-04;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;HOSPITAL GALENO;2025-04;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;HOSPITAL GALENO;2025-05;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-06;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;2444;2025-06;0,011628;5;0;10;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-06;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;HOSPITAL GALENO;2025-06;0,988372;446;0;892;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-07;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;2444;2025-07;0,074074;33;0;67;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;HOSPITAL GALENO;2025-07;0,925926;418;0;835;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;2444;2025-08;0,08046;36;0;73;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;6280;2025-08;0,137931;62;0;124;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;SWISS MEDICAL GROUP;2025-08;0,781609;353;0;705;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;SWISS MEDICAL GROUP;2025-09;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;SWISS MEDICAL GROUP;2025-10;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;SWISS MEDICAL GROUP;2025-11;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL GRANDE CLASSIC;IPR;SWISS MEDICAL GROUP;2025-12;1,0;451;0;902;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-11;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;DRO;7987;2025-11;1,0;167;0;334;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;DRO;7987;2025-12;1,0;167;0;334;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-07;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;6712;2025-07;0,148148;81;0;161;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;8035;2025-07;0,111111;60;0;121;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;MODELO DE QUILMES;2025-07;0,740741;403;0;806;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;7053;2025-08;0,069767;38;0;76;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-08;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;MODELO DE QUILMES;2025-08;0,930233;506;0;1012;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-09;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;6867;2025-09;1,0;544;0;1088;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL GRANDE HOSPITALARIO;IPR;8132;2025-10;1,0;544;0;1088;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-08;PAÑAL ADULTO C/GEL GRANDE PROTECT;COM;13648;2025-08;1,0;267;0;534;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;COM;13648;2025-10;1,0;267;0;534;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-01;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;ROUCO;2025-01;1,0;701;0;1402;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;-1
2026-03;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;EURO PHARMA;2025-03;1,0;701;0;1402;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;1
2026-04;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;EURO PHARMA;2025-04;0,666667;467;0;935;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-04;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;GLM;2025-04;0,333333;234;0;467;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;INSUMED;2025-05;1,0;701;0;1402;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;3
2026-07;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;7437;2025-07;0,962406;675;0;1349;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-07;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;INSUMED;2025-07;0,037594;26;0;53;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;13311;2025-08;1,0;701;0;1402;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;13311;2025-10;0,794872;557;0;1114;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;DRO;EURO PHARMA;2025-10;0,205128;144;0;288;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-01;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-01;1,0;1845;0;3690;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-02;0,157895;290;0;580;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-02;0,842105;1548;0;3096;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;106920;2025-03;0,22807;418;0;836;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-03;0,77193;1414;0;2828;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-04;0,20339;372;0;743;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-04;0,79661;1455;0;2911;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-05;1,0;1822;0;3644;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-06;0,053571;97;0;195;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;HOSPITAL GALENO;2025-06;0,714286;1299;0;2597;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-06;0,232143;422;0;844;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-07;0,161074;292;0;585;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-07;0,838926;1523;0;3045;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-08;1,0;1812;0;3624;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-09;0,115385;209;0;418;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;HOSPITAL GALENO;2025-09;0,673077;1218;0;2437;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-09;0,211538;383;0;766;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;106920;2025-10;0,021277;38;0;77;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-10;0,085106;154;0;308;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;HOSPITAL GALENO;2025-10;0,35461;641;0;1282;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-10;0,539007;975;0;1949;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;HOSPITAL GALENO;2025-11;1,0;1806;0;3612;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;106920;2025-12;0,452174;816;0;1632;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;6280;2025-12;0,452174;816;0;1632;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL GRANDE PROTECT;IPR;SWISS MEDICAL GROUP;2025-12;0,095652;173;0;345;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-01;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-01;1,0;6177;2740;9614;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-02;1,0;6184;2644;9724;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-03;1,0;6190;2546;9834;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-04;1,0;6195;2448;9942;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-05;0,971429;6022;2282;9762;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;O.S.GASTRONOMICO;2025-05;0,028571;177;67;287;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-06;1,0;6202;2249;10155;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-07;1,0;6205;2149;10261;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-08;1,0;6208;2049;10367;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-09;1,0;6210;1948;10472;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-10;0,969697;6024;1791;10256;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;O.S.GASTRONOMICO;2025-10;0,030303;188;56;321;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-11;1,0;6213;1745;10681;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;GASTRONOMICOS;2025-12;0,959391;5963;1576;10349;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;PAÑAL ADULTO C/GEL GRANDE PROTECT;OSP;O.S.GASTRONOMICO;2025-12;0,040609;252;67;438;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-09;PAÑAL ADULTO C/GEL JUVENIL CHICO (20 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-09;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL JUVENIL CHICO (20 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-10;1,0;25;0;50;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-08;PAÑAL ADULTO C/GEL JUVENIL CHICO (20 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-08;1,0;27;0;54;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;6
2026-12;PAÑAL ADULTO C/GEL JUVENIL CHICO (20 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-12;1,0;27;0;54;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;10
2026-06;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-06;1,0;637;0;1274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;4
2026-09;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-09;1,0;637;0;1274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-10;1,0;637;0;1274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;8
2026-11;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;DRO;EURO PHARMA;2025-11;1,0;637;0;1274;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);INTERMITENTE;FAMILIA;;;;;;9
2026-01;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;ASOCIACION ESPAÑOLA;2025-01;0,4;271;0;542;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-01;0,6;407;0;814;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-03;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-03;1,0;693;0;1386;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-04;1,0;699;0;1398;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-05;1,0;704;0;1408;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-06;1,0;708;0;1416;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-08;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-08;1,0;714;0;1428;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-09;1,0;717;0;1434;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-10;1,0;719;0;1438;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-11;0,025696;19;0;37;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;HOSPITAL GALENO;2025-11;0,974304;702;0;1405;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;IPR;FLENI;2025-12;1,0;723;0;1446;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-01;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-01;0,869565;607;243;970;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;O.S.GASTRONOMICO;2025-01;0,130435;91;37;146;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-02;0,6;422;163;680;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;O.S.GASTRONOMICO;2025-02;0,4;281;109;454;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-03;1,0;706;263;1149;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;ASE-MEDIFE;2025-04;0,166667;118;42;194;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-04;0,833333;592;212;972;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;O.S.GASTRONOMICO;2025-05;1,0;712;243;1181;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-06;1,0;715;234;1196;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-07;1,0;717;223;1211;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;PAÑAL ADULTO C/GEL JUVENIL CHICO (23 A 35 KG) ANATOMICO;OSP;GASTRONOMICOS;2025-08;0,8;574;170;979;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
